"","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes","cluster","db","Diagnosis"
"3624","viral process (GO:0016032)","1/220",0.662645893313354,0.688263646920829,0,0,0.926564044626465,0.381294566453351,"LRSAM1","Upreg","GO_Biological_Process_2018","HET"
"3625","positive regulation of cytokine production (GO:0001819)","1/220",0.662645893313354,0.688263646920829,0,0,0.926564044626465,0.381294566453351,"DDIT3","Upreg","GO_Biological_Process_2018","HET"
"3626","mitotic cell cycle phase transition (GO:0044772)","1/221",0.664317307369924,0.689111647027231,0,0,0.922305529522024,0.377218692319385,"MCM2","Upreg","GO_Biological_Process_2018","HET"
"3627","Ras protein signal transduction (GO:0007265)","1/223",0.667635584535484,0.691663600431363,0,0,0.913903594315966,0.369228737672367,"ARHGAP6","Upreg","GO_Biological_Process_2018","HET"
"3628","ribosome biogenesis (GO:0042254)","1/226",0.67255221652836,0.695862755483771,0,0,0.901580756013746,0.357635019834401,"SETD4","Upreg","GO_Biological_Process_2018","HET"
"3629","endosomal transport (GO:0016197)","1/229",0.67739684817727,0.699976743116512,0,0,0.889582202930005,0.346490481255714,"TBC1D10A","Upreg","GO_Biological_Process_2018","HET"
"3630","regulation of signal transduction (GO:0009966)","1/233",0.6837461583353,0.704730695164005,0,0,0.8740668325631,0.332292714905532,"ANKRD54","Upreg","GO_Biological_Process_2018","HET"
"3631","activation of protein kinase activity (GO:0032147)","1/233",0.6837461583353,0.704730695164005,0,0,0.8740668325631,0.332292714905532,"TGFB2","Upreg","GO_Biological_Process_2018","HET"
"3632","proteasomal protein catabolic process (GO:0010498)","1/237",0.689971754084865,0.710239123617371,0,0,0.859077406954394,0.31880759323029,"DDIT3","Upreg","GO_Biological_Process_2018","HET"
"3633","transcription from RNA polymerase II promoter (GO:0006366)","2/485",0.690870670249518,0.710257347220806,0,0,0.837603519668737,0.309747989414037,"DDIT3;MED27","Upreg","GO_Biological_Process_2018","HET"
"3634","plasma membrane bounded cell projection assembly (GO:0120031)","1/241",0.696076021697234,0.714697163678943,0,0,0.844587628865979,0.305991055763927,"BBS2","Upreg","GO_Biological_Process_2018","HET"
"3635","regulation of immune response (GO:0050776)","1/251",0.710821130527294,0.728908182194655,0,0,0.81039175257732,0.276614627472804,"TGFB2","Upreg","GO_Biological_Process_2018","HET"
"3636","protein deubiquitination (GO:0016579)","1/257",0.719325957435438,0.736692149546332,0,0,0.791156572164949,0.260639155703979,"OTUD1","Upreg","GO_Biological_Process_2018","HET"
"3637","endocytosis (GO:0006897)","1/263",0.727583131364524,0.744203050608891,0,0,0.772802392382152,0.245772039230396,"LRSAM1","Upreg","GO_Biological_Process_2018","HET"
"3638","cellular protein modification process (GO:0006464)","4/1001",0.729161962112252,0.74487267612481,0,0,0.806888751360464,0.254863398000812,"TGFB2;PDF;HRC;KNG1","Upreg","GO_Biological_Process_2018","HET"
"3639","regulation of transcription from RNA polymerase II promoter (GO:0006357)","6/1478",0.740020683186998,0.75500844385914,0,0,0.816546550094518,0.245843502365129,"CSRNP1;TGFB2;CITED2;DDIT3;MED27;ENG","Upreg","GO_Biological_Process_2018","HET"
"3640","mRNA processing (GO:0006397)","1/283",0.753408589261579,0.766726417859637,0,0,0.717262557578416,0.203091159643259,"TBRG4","Upreg","GO_Biological_Process_2018","HET"
"3641","protein polyubiquitination (GO:0000209)","1/283",0.753408589261579,0.766726417859637,0,0,0.717262557578416,0.203091159643259,"LRSAM1","Upreg","GO_Biological_Process_2018","HET"
"3642","DNA repair (GO:0006281)","1/288",0.759476749357844,0.770954987383404,0,0,0.704587090053522,0.193849925121641,"XRCC2","Upreg","GO_Biological_Process_2018","HET"
"3643","cilium assembly (GO:0060271)","1/288",0.759476749357844,0.770954987383404,0,0,0.704587090053522,0.193849925121641,"BBS2","Upreg","GO_Biological_Process_2018","HET"
"3644","proteasome-mediated ubiquitin-dependent protein catabolic process (GO:0043161)","1/291",0.763046451541875,0.772632462239638,0,0,0.697191610380377,0.188545967899456,"DDIT3","Upreg","GO_Biological_Process_2018","HET"
"3645","proteolysis (GO:0006508)","1/291",0.763046451541875,0.772632462239638,0,0,0.697191610380377,0.188545967899456,"ADAMTS9","Upreg","GO_Biological_Process_2018","HET"
"3646","negative regulation of transcription, DNA-templated (GO:0045892)","3/813",0.766268613236248,0.774921583774674,0,0,0.744327485380117,0.198156724490713,"CITED2;DDIT3;PATZ1","Upreg","GO_Biological_Process_2018","HET"
"3647","negative regulation of transcription from RNA polymerase II promoter (GO:0000122)","2/565",0.768637144099238,0.776342779629055,0,0,0.715623149792777,0.188306409984599,"CITED2;DDIT3","Upreg","GO_Biological_Process_2018","HET"
"3648","ubiquitin-dependent protein catabolic process (GO:0006511)","1/341",0.815376737719368,0.822520213519162,0,0,0.593147362037599,0.121064352814197,"DDIT3","Upreg","GO_Biological_Process_2018","HET"
"3649","intracellular protein transport (GO:0006886)","1/347",0.82083108703622,0.826987320188992,0,0,0.582682796019308,0.115043685799672,"TBC1D10A","Upreg","GO_Biological_Process_2018","HET"
"3650","organelle assembly (GO:0070925)","1/376",0.845026193726513,0.850301013912072,0,0,0.536824742268041,0.0903946587516459,"BBS2","Upreg","GO_Biological_Process_2018","HET"
"3651","phosphorylation (GO:0016310)","1/386",0.852595397828604,0.856847743952437,0,0,0.522613469005222,0.0833412600394678,"TGFB2","Upreg","GO_Biological_Process_2018","HET"
"3652","vesicle-mediated transport (GO:0016192)","1/410",0.869300986323775,0.872548686148148,0,0,0.491341718549139,0.068820197551675,"TBC1D10A","Upreg","GO_Biological_Process_2018","HET"
"3653","protein phosphorylation (GO:0006468)","1/470",0.903307058963311,0.905554091448295,0,0,0.427164618732552,0.0434395406030823,"TGFB2","Upreg","GO_Biological_Process_2018","HET"
"3654","protein ubiquitination (GO:0016567)","1/506",0.919336872295878,0.920478905677612,0,0,0.39597836072267,0.0333028333665568,"LRSAM1","Upreg","GO_Biological_Process_2018","HET"
"3655","cytokine-mediated signaling pathway (GO:0019221)","1/633",0.957557127500783,0.957557127500783,0,0,0.314335116794989,0.0136326814882891,"LEPR","Upreg","GO_Biological_Process_2018","HET"
"3656","endoplasmic reticulum-Golgi intermediate compartment membrane (GO:0033116)","2/47",0.0222661640821538,0.458048094905575,0,0,9.19305555555556,34.9766995005064,"NAT8B;NAT8","Upreg","GO_Cellular_Component_2018","HET"
"3657","Rad51B-Rad51C-Rad51D-XRCC2 complex (GO:0033063)","1/7",0.0338046866171996,0.458048094905575,0,0,34.1855670103093,115.791842559515,"XRCC2","Upreg","GO_Cellular_Component_2018","HET"
"3658","H3 histone acetyltransferase complex (GO:0070775)","1/7",0.0338046866171996,0.458048094905575,0,0,34.1855670103093,115.791842559515,"ING5","Upreg","GO_Cellular_Component_2018","HET"
"3659","MOZ/MORF histone acetyltransferase complex (GO:0070776)","1/7",0.0338046866171996,0.458048094905575,0,0,34.1855670103093,115.791842559515,"ING5","Upreg","GO_Cellular_Component_2018","HET"
"3660","platelet alpha granule lumen (GO:0031093)","2/67",0.0427694193952822,0.458048094905575,0,0,6.35801282051282,20.0400236322861,"TGFB2;KNG1","Upreg","GO_Cellular_Component_2018","HET"
"3661","NMDA selective glutamate receptor complex (GO:0017146)","1/9",0.0432537102642525,0.458048094905575,0,0,25.6365979381443,80.5161520575775,"GRIN3B","Upreg","GO_Cellular_Component_2018","HET"
"3662","integral component of plasma membrane (GO:0005887)","12/1463",0.0537711545628235,0.458048094905575,0,0,1.77433365922459,5.18640942999432,"PCDHGA10;CHRNB1;EDNRA;CLEC1A;MPL;GPR149;ENPP1;GRPR;MFSD2B;GP5;ENG;HBEGF","Upreg","GO_Cellular_Component_2018","HET"
"3663","integral component of nuclear inner membrane (GO:0005639)","1/12",0.0572560118631969,0.458048094905575,0,0,18.6419868791003,53.3202327649354,"LEMD2","Upreg","GO_Cellular_Component_2018","HET"
"3664","platelet alpha granule (GO:0031091)","2/90",0.0721182898762889,0.466291267604025,0,0,4.69081439393939,12.3342506179449,"TGFB2;KNG1","Upreg","GO_Cellular_Component_2018","HET"
"3665","endoplasmic reticulum-Golgi intermediate compartment (GO:0005793)","2/95",0.0791664344827921,0.466291267604025,0,0,4.4375,11.2544002668153,"NAT8B;NAT8","Upreg","GO_Cellular_Component_2018","HET"
"3666","acetylcholine-gated channel complex (GO:0005892)","1/17",0.0801438116194419,0.466291267604025,0,0,12.8131443298969,32.339512847966,"CHRNB1","Upreg","GO_Cellular_Component_2018","HET"
"3667","nucleolus (GO:0005730)","6/676",0.114570955576469,0.479857343459698,0,0,1.8720311486048,4.05586958106331,"SETD4;TCOF1;GRWD1;PIN4;MED27;NLE1","Upreg","GO_Cellular_Component_2018","HET"
"3668","mitotic spindle pole (GO:0097431)","1/25",0.115625484041699,0.479857343459698,0,0,8.53865979381443,18.4212952197675,"FAM83D","Upreg","GO_Cellular_Component_2018","HET"
"3669","nuclear inner membrane (GO:0005637)","1/25",0.115625484041699,0.479857343459698,0,0,8.53865979381443,18.4212952197675,"LEMD2","Upreg","GO_Cellular_Component_2018","HET"
"3670","serine/threonine protein kinase complex (GO:1902554)","1/25",0.115625484041699,0.479857343459698,0,0,8.53865979381443,18.4212952197675,"ENG","Upreg","GO_Cellular_Component_2018","HET"
"3671","replication fork (GO:0005657)","1/26",0.119964335864924,0.479857343459698,0,0,8.19670103092784,17.3816027438558,"XRCC2","Upreg","GO_Cellular_Component_2018","HET"
"3672","sarcoplasmic reticulum (GO:0016529)","1/29",0.132854871702785,0.480630199912462,0,0,7.31737849779087,14.770113400184,"HRC","Upreg","GO_Cellular_Component_2018","HET"
"3673","fibrillar center (GO:0001650)","2/131",0.13517724372538,0.480630199912462,0,0,3.19331395348837,6.39035911927591,"TCOF1;FHIT","Upreg","GO_Cellular_Component_2018","HET"
"3674","clathrin-coated endocytic vesicle membrane (GO:0030669)","1/33",0.149751956302649,0.504427642282606,0,0,6.4014175257732,12.1548514234693,"HBEGF","Upreg","GO_Cellular_Component_2018","HET"
"3675","nucleolar part (GO:0044452)","2/153",0.17268213043792,0.516202235195675,0,0,2.72502759381898,4.78597351374906,"TCOF1;FHIT","Upreg","GO_Cellular_Component_2018","HET"
"3676","ionotropic glutamate receptor complex (GO:0008328)","1/39",0.174488359476585,0.516202235195675,0,0,5.38903960933261,9.40870942025359,"GRIN3B","Upreg","GO_Cellular_Component_2018","HET"
"3677","chromatin (GO:0000785)","3/296",0.177444518348513,0.516202235195675,0,0,2.11341835818214,3.65430595917608,"CITED2;LEMD2;MCM2","Upreg","GO_Cellular_Component_2018","HET"
"3678","microvillus (GO:0005902)","1/42",0.186588079472826,0.519201612446126,0,0,4.99396530047775,8.38412801034847,"TBC1D10A","Upreg","GO_Cellular_Component_2018","HET"
"3679","kinesin complex (GO:0005871)","1/50",0.218002513748404,0.546077290732226,0,0,4.17694087944456,6.36251970320458,"KIF7","Upreg","GO_Cellular_Component_2018","HET"
"3680","clathrin-coated endocytic vesicle (GO:0045334)","1/50",0.218002513748404,0.546077290732226,0,0,4.17694087944456,6.36251970320458,"HBEGF","Upreg","GO_Cellular_Component_2018","HET"
"3681","mitochondrial respiratory chain complex I (GO:0005747)","1/51",0.221843899359967,0.546077290732226,0,0,4.09319587628866,6.16345780970175,"DMAC1","Upreg","GO_Cellular_Component_2018","HET"
"3682","actin filament (GO:0005884)","1/55",0.237023555188155,0.550337014321123,0,0,3.78923253150057,5.45496306253257,"ARHGAP6","Upreg","GO_Cellular_Component_2018","HET"
"3683","caveola (GO:0005901)","1/56",0.240772443765491,0.550337014321123,0,0,3.72014995313964,5.29713270954911,"NOS3","Upreg","GO_Cellular_Component_2018","HET"
"3684","vacuole (GO:0005773)","1/62",0.26288593622232,0.578586475953193,0,0,3.3532195369275,4.48001880974068,"GLB1L","Upreg","GO_Cellular_Component_2018","HET"
"3685","cation channel complex (GO:0034703)","1/65",0.273702393869944,0.578586475953193,0,0,3.19555412371134,4.14052394948786,"GRIN3B","Upreg","GO_Cellular_Component_2018","HET"
"3686","actin-based cell projection (GO:0098858)","1/70",0.291381772458218,0.578586475953193,0,0,2.96324518153294,3.65403968013607,"TBC1D10A","Upreg","GO_Cellular_Component_2018","HET"
"3687","polymeric cytoskeletal fiber (GO:0099513)","2/221",0.294934455849809,0.578586475953193,0,0,1.87243150684932,2.28624285980617,"KIF7;ARHGAP6","Upreg","GO_Cellular_Component_2018","HET"
"3688","bicellular tight junction (GO:0005923)","1/72",0.298333651663365,0.578586475953193,0,0,2.87948308407144,3.48285798123154,"AMOTL2","Upreg","GO_Cellular_Component_2018","HET"
"3689","ribosome (GO:0005840)","1/76",0.312035522484656,0.587360983500528,0,0,2.72536082474227,3.17405944392982,"NLE1","Upreg","GO_Cellular_Component_2018","HET"
"3690","clathrin-coated vesicle membrane (GO:0030665)","1/81",0.328790958588603,0.601217752847731,0,0,2.55438144329897,2.84132306615976,"HBEGF","Upreg","GO_Cellular_Component_2018","HET"
"3691","mitotic spindle (GO:0072686)","1/84",0.33864966952585,0.602043856934844,0,0,2.46168177866104,2.66548226943274,"FAM83D","Upreg","GO_Cellular_Component_2018","HET"
"3692","endoplasmic reticulum lumen (GO:0005788)","2/270",0.382344069104024,0.661351903315068,0,0,1.52627487562189,1.4674131254831,"HRC;KNG1","Upreg","GO_Cellular_Component_2018","HET"
"3693","nuclear chromosome, telomeric region (GO:0000784)","1/107",0.409620037289921,0.668360795814766,0,0,1.92530636063023,1.71838461263986,"MCM2","Upreg","GO_Cellular_Component_2018","HET"
"3694","spindle pole (GO:0000922)","1/107",0.409620037289921,0.668360795814766,0,0,1.92530636063023,1.71838461263986,"FAM83D","Upreg","GO_Cellular_Component_2018","HET"
"3695","Golgi subcompartment (GO:0098791)","3/479",0.417725497384229,0.668360795814766,0,0,1.28876603272888,1.12500352143984,"NOS3;XYLT2;CHAC1","Upreg","GO_Cellular_Component_2018","HET"
"3696","chromosome, telomeric region (GO:0000781)","1/124",0.45718008356207,0.700427887214779,0,0,1.65778224792557,1.2975095446653,"MCM2","Upreg","GO_Cellular_Component_2018","HET"
"3697","secretory granule lumen (GO:0034774)","2/317",0.461741402042622,0.700427887214779,0,0,1.29543650793651,1.00104892481241,"TGFB2;KNG1","Upreg","GO_Cellular_Component_2018","HET"
"3698","cytoskeleton (GO:0005856)","3/520",0.47059998672243,0.700427887214779,0,0,1.18405782347552,0.892479832050583,"ALOX15B;ARHGAP6;MCM2","Upreg","GO_Cellular_Component_2018","HET"
"3699","axon (GO:0030424)","1/141",0.500944714995303,0.728646858174986,0,0,1.45522827687776,1.00594041951509,"TGFB2","Upreg","GO_Cellular_Component_2018","HET"
"3700","RNA polymerase II transcription factor complex (GO:0090575)","1/147",0.515541793351356,0.733214994988595,0,0,1.39500070611496,0.92423945083916,"DDIT3","Upreg","GO_Cellular_Component_2018","HET"
"3701","microtubule cytoskeleton (GO:0015630)","2/388",0.5697198495941,0.783422089406513,0,0,1.05332469775475,0.592611567430177,"KIF7;MCM2","Upreg","GO_Cellular_Component_2018","HET"
"3702","nuclear chromosome part (GO:0044454)","2/392",0.575325596907908,0.783422089406513,0,0,1.04230769230769,0.576207645156856,"CITED2;MCM2","Upreg","GO_Cellular_Component_2018","HET"
"3703","trans-Golgi network (GO:0005802)","1/185",0.598658532521657,0.798211376695542,0,0,1.10477364410578,0.566819481071231,"CHAC1","Upreg","GO_Cellular_Component_2018","HET"
"3704","Golgi membrane (GO:0000139)","2/442",0.64095214299818,0.82091226685624,0,0,0.921496212121212,0.409881961854077,"NOS3;XYLT2","Upreg","GO_Cellular_Component_2018","HET"
"3705","microtubule (GO:0005874)","1/210",0.645472028854986,0.82091226685624,0,0,0.971390519410053,0.425248932507639,"KIF7","Upreg","GO_Cellular_Component_2018","HET"
"3706","cytoplasmic vesicle (GO:0031410)","1/215",0.654164462651067,0.82091226685624,0,0,0.948453608247423,0.4025203796078,"AMOTL2","Upreg","GO_Cellular_Component_2018","HET"
"3707","lytic vacuole membrane (GO:0098852)","1/233",0.6837461583353,0.841533733335754,0,0,0.8740668325631,0.332292714905532,"ENPP1","Upreg","GO_Cellular_Component_2018","HET"
"3708","nuclear chromatin (GO:0000790)","1/253",0.713684039137729,0.861807141600276,0,0,0.803878252331861,0.271160141880594,"CITED2","Upreg","GO_Cellular_Component_2018","HET"
"3709","lysosomal membrane (GO:0005765)","1/291",0.763046451541875,0.87837890661596,0,0,0.697191610380377,0.188545967899456,"ENPP1","Upreg","GO_Cellular_Component_2018","HET"
"3710","actin cytoskeleton (GO:0015629)","1/294",0.766563706698018,0.87837890661596,0,0,0.689947573976989,0.183413917748959,"ARHGAP6","Upreg","GO_Cellular_Component_2018","HET"
"3711","nuclear speck (GO:0016607)","1/296",0.768879783247769,0.87837890661596,0,0,0.685200069893413,0.180084728005421,"RFXAP","Upreg","GO_Cellular_Component_2018","HET"
"3712","mitochondrial matrix (GO:0005759)","1/308",0.782306213704839,0.87837890661596,0,0,0.658014036737298,0.161548392791691,"TBRG4","Upreg","GO_Cellular_Component_2018","HET"
"3713","mitochondrial inner membrane (GO:0005743)","1/341",0.815376737719368,0.898944991942046,0,0,0.593147362037599,0.121064352814197,"DMAC1","Upreg","GO_Cellular_Component_2018","HET"
"3714","focal adhesion (GO:0005925)","1/356",0.828714914446574,0.898944991942046,0,0,0.567649194133875,0.106649404886944,"ENG","Upreg","GO_Cellular_Component_2018","HET"
"3715","lysosome (GO:0005764)","1/422",0.876936597418005,0.92782445017481,0,0,0.477042877782403,0.0626455493376264,"ENPP1","Upreg","GO_Cellular_Component_2018","HET"
"3716","mitochondrion (GO:0005739)","3/1026",0.884742632207506,0.92782445017481,0,0,0.582775119617225,0.0713657596035813,"MTFMT;PDF;TBRG4","Upreg","GO_Cellular_Component_2018","HET"
"3717","centrosome (GO:0005813)","1/461",0.898829936106847,0.92782445017481,0,0,0.435723890632004,0.0464749343386857,"XRCC2","Upreg","GO_Cellular_Component_2018","HET"
"3718","microtubule organizing center (GO:0005815)","1/507",0.919742371237994,0.93434145649574,0,0,0.395175420724502,0.0330610393625963,"XRCC2","Upreg","GO_Cellular_Component_2018","HET"
"3719","nuclear body (GO:0016604)","1/618",0.954202992447511,0.954202992447511,0,0,0.322227606142124,0.0151056595578298,"RFXAP","Upreg","GO_Cellular_Component_2018","HET"
"3720","type II transforming growth factor beta receptor binding (GO:0005114)","2/7",0.000491146607257352,0.0783618051683643,0,0,82.9041666666667,631.627602584069,"TGFB2;ENG","Upreg","GO_Molecular_Function_2018","HET"
"3721","nucleotide diphosphatase activity (GO:0004551)","2/11",0.00126999514340322,0.0783618051683643,0,0,46.0486111111111,307.086316288284,"ENPP1;FHIT","Upreg","GO_Molecular_Function_2018","HET"
"3722","transforming growth factor beta receptor binding (GO:0005160)","3/44",0.0013060300861394,0.0783618051683643,0,0,15.2973042362003,101.585775207387,"GDF11;TGFB2;ENG","Upreg","GO_Molecular_Function_2018","HET"
"3723","N-acetyltransferase activity (GO:0008080)","2/22",0.00515015236380818,0.199321897744071,0,0,20.7104166666667,109.117572469987,"NAT8B;NAT8","Upreg","GO_Molecular_Function_2018","HET"
"3724","cytokine receptor activity (GO:0004896)","3/73",0.00553671938177975,0.199321897744071,0,0,8.94676691729323,46.4905602112356,"MPL;LEPR;GFRA1","Upreg","GO_Molecular_Function_2018","HET"
"3725","ion channel activity (GO:0005216)","3/93",0.0107686618759621,0.28835806842835,0,0,6.95157894736842,31.4984039273509,"CHRNB1;GRIN3B;SCN7A","Upreg","GO_Molecular_Function_2018","HET"
"3726","amino acid binding (GO:0016597)","2/39",0.0156533387207346,0.28835806842835,0,0,11.1852477477477,46.4978695764318,"GRIN3B;NOS3","Upreg","GO_Molecular_Function_2018","HET"
"3727","pyrophosphatase activity (GO:0016462)","2/41",0.0172130261043786,0.28835806842835,0,0,10.6105769230769,43.101106212823,"PHOSPHO1;ENPP1","Upreg","GO_Molecular_Function_2018","HET"
"3728","RNA polymerase I core binding (GO:0001042)","1/6",0.0290455975649231,0.28835806842835,0,0,41.0247422680412,145.181982637693,"TCOF1","Upreg","GO_Molecular_Function_2018","HET"
"3729","beta-galactosidase activity (GO:0004565)","1/6",0.0290455975649231,0.28835806842835,0,0,41.0247422680412,145.181982637693,"GLB1L","Upreg","GO_Molecular_Function_2018","HET"
"3730","arginine binding (GO:0034618)","1/6",0.0290455975649231,0.28835806842835,0,0,41.0247422680412,145.181982637693,"NOS3","Upreg","GO_Molecular_Function_2018","HET"
"3731","sphingolipid transporter activity (GO:0046624)","1/6",0.0290455975649231,0.28835806842835,0,0,41.0247422680412,145.181982637693,"MFSD2B","Upreg","GO_Molecular_Function_2018","HET"
"3732","NADPH-hemoprotein reductase activity (GO:0003958)","1/6",0.0290455975649231,0.28835806842835,0,0,41.0247422680412,145.181982637693,"NOS3","Upreg","GO_Molecular_Function_2018","HET"
"3733","aldehyde dehydrogenase [NAD(P)+] activity (GO:0004030)","1/6",0.0290455975649231,0.28835806842835,0,0,41.0247422680412,145.181982637693,"ALDH1A3","Upreg","GO_Molecular_Function_2018","HET"
"3734","LBD domain binding (GO:0050693)","1/6",0.0290455975649231,0.28835806842835,0,0,41.0247422680412,145.181982637693,"CITED2","Upreg","GO_Molecular_Function_2018","HET"
"3735","hydroxymethyl-, formyl- and related transferase activity (GO:0016742)","1/6",0.0290455975649231,0.28835806842835,0,0,41.0247422680412,145.181982637693,"MTFMT","Upreg","GO_Molecular_Function_2018","HET"
"3736","retinal dehydrogenase activity (GO:0001758)","1/7",0.0338046866171996,0.28835806842835,0,0,34.1855670103093,115.791842559515,"ALDH1A3","Upreg","GO_Molecular_Function_2018","HET"
"3737","type I transforming growth factor beta receptor binding (GO:0034713)","1/8",0.0385406873099314,0.28835806842835,0,0,29.300441826215,95.4034335307633,"ENG","Upreg","GO_Molecular_Function_2018","HET"
"3738","3-chloroallyl aldehyde dehydrogenase activity (GO:0004028)","1/8",0.0385406873099314,0.28835806842835,0,0,29.300441826215,95.4034335307633,"ALDH1A3","Upreg","GO_Molecular_Function_2018","HET"
"3739","cAMP response element binding protein binding (GO:0008140)","1/8",0.0385406873099314,0.28835806842835,0,0,29.300441826215,95.4034335307633,"DDIT3","Upreg","GO_Molecular_Function_2018","HET"
"3740","galactosidase activity (GO:0015925)","1/8",0.0385406873099314,0.28835806842835,0,0,29.300441826215,95.4034335307633,"GLB1L","Upreg","GO_Molecular_Function_2018","HET"
"3741","G-protein coupled peptide receptor activity (GO:0008528)","2/64",0.0393652359887864,0.28835806842835,0,0,6.66666666666667,21.5658145831677,"EDNRA;GRPR","Upreg","GO_Molecular_Function_2018","HET"
"3742","BMP binding (GO:0036122)","1/9",0.0432537102642525,0.28835806842835,0,0,25.6365979381443,80.5161520575775,"ENG","Upreg","GO_Molecular_Function_2018","HET"
"3743","cytidylyltransferase activity (GO:0070567)","1/9",0.0432537102642525,0.28835806842835,0,0,25.6365979381443,80.5161520575775,"TAMM41","Upreg","GO_Molecular_Function_2018","HET"
"3744","hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides (GO:0016818)","1/9",0.0432537102642525,0.28835806842835,0,0,25.6365979381443,80.5161520575775,"PHOSPHO1","Upreg","GO_Molecular_Function_2018","HET"
"3745","UDP-xylosyltransferase activity (GO:0035252)","1/9",0.0432537102642525,0.28835806842835,0,0,25.6365979381443,80.5161520575775,"XYLT2","Upreg","GO_Molecular_Function_2018","HET"
"3746","nucleoside-triphosphate diphosphatase activity (GO:0047429)","1/9",0.0432537102642525,0.28835806842835,0,0,25.6365979381443,80.5161520575775,"ENPP1","Upreg","GO_Molecular_Function_2018","HET"
"3747","leucine zipper domain binding (GO:0043522)","1/10",0.0479438656358351,0.29758261429139,0,0,22.786941580756,69.220448859451,"DDIT3","Upreg","GO_Molecular_Function_2018","HET"
"3748","activin binding (GO:0048185)","1/10",0.0479438656358351,0.29758261429139,0,0,22.786941580756,69.220448859451,"ENG","Upreg","GO_Molecular_Function_2018","HET"
"3749","prenyltransferase activity (GO:0004659)","1/11",0.0526112631068001,0.315667578640801,0,0,20.5072164948454,60.3901649352506,"FDPS","Upreg","GO_Molecular_Function_2018","HET"
"3750","BMP receptor binding (GO:0070700)","1/12",0.0572560118631969,0.322065066730482,0,0,18.6419868791003,53.3202327649354,"TGFB2","Upreg","GO_Molecular_Function_2018","HET"
"3751","DNA replication origin binding (GO:0003688)","1/12",0.0572560118631969,0.322065066730482,0,0,18.6419868791003,53.3202327649354,"GRWD1","Upreg","GO_Molecular_Function_2018","HET"
"3752","oxidoreductase activity, acting on NAD(P)H, heme protein as acceptor (GO:0016653)","1/13",0.0618782205955173,0.327590579623327,0,0,17.0876288659794,47.547814104252,"NOS3","Upreg","GO_Molecular_Function_2018","HET"
"3753","glycine binding (GO:0016594)","1/13",0.0618782205955173,0.327590579623327,0,0,17.0876288659794,47.547814104252,"GRIN3B","Upreg","GO_Molecular_Function_2018","HET"
"3754","LRR domain binding (GO:0030275)","1/14",0.0664779974990266,0.332389987495133,0,0,15.7724028548771,42.7571584956825,"DDIT3","Upreg","GO_Molecular_Function_2018","HET"
"3755","aldehyde dehydrogenase (NAD) activity (GO:0004029)","1/14",0.0664779974990266,0.332389987495133,0,0,15.7724028548771,42.7571584956825,"ALDH1A3","Upreg","GO_Molecular_Function_2018","HET"
"3756","acetylcholine-gated cation-selective channel activity (GO:0022848)","1/15",0.071055450265365,0.340248087321926,0,0,14.6450662739323,38.7258713797607,"CHRNB1","Upreg","GO_Molecular_Function_2018","HET"
"3757","transferase activity, transferring amino-acyl groups (GO:0016755)","1/16",0.0756106860715391,0.340248087321926,0,0,13.6680412371134,35.29303731792,"CHAC1","Upreg","GO_Molecular_Function_2018","HET"
"3758","transmembrane receptor protein serine/threonine kinase binding (GO:0070696)","1/16",0.0756106860715391,0.340248087321926,0,0,13.6680412371134,35.29303731792,"TGFB2","Upreg","GO_Molecular_Function_2018","HET"
"3759","four-way junction DNA binding (GO:0000400)","1/16",0.0756106860715391,0.340248087321926,0,0,13.6680412371134,35.29303731792,"XRCC2","Upreg","GO_Molecular_Function_2018","HET"
"3760","Notch binding (GO:0005112)","1/17",0.0801438116194419,0.341264402726643,0,0,12.8131443298969,32.339512847966,"CHAC1","Upreg","GO_Molecular_Function_2018","HET"
"3761","cation transmembrane transporter activity (GO:0008324)","2/97",0.0820440536004086,0.341264402726643,0,0,4.34364035087719,10.8612680798604,"GRIN3B;SCN7A","Upreg","GO_Molecular_Function_2018","HET"
"3762","neuropeptide binding (GO:0042923)","1/19",0.08914415615924,0.341264402726643,0,0,11.3883161512027,27.5312598470524,"GPR149","Upreg","GO_Molecular_Function_2018","HET"
"3763","transforming growth factor beta binding (GO:0050431)","1/19",0.08914415615924,0.341264402726643,0,0,11.3883161512027,27.5312598470524,"ENG","Upreg","GO_Molecular_Function_2018","HET"
"3764","insulin receptor binding (GO:0005158)","1/19",0.08914415615924,0.341264402726643,0,0,11.3883161512027,27.5312598470524,"ENPP1","Upreg","GO_Molecular_Function_2018","HET"
"3765","lysine N-methyltransferase activity (GO:0016278)","1/21",0.0980573273541831,0.341264402726643,0,0,10.2484536082474,23.7989896974176,"SETD4","Upreg","GO_Molecular_Function_2018","HET"
"3766","oxidoreductase activity, acting on single donors with incorporation of molecular oxygen, incorporation of two atoms of oxygen (GO:0016702)","1/21",0.0980573273541831,0.341264402726643,0,0,10.2484536082474,23.7989896974176,"ALOX15B","Upreg","GO_Molecular_Function_2018","HET"
"3767","histone acetyltransferase binding (GO:0035035)","1/22",0.10248148436734,0.341264402726643,0,0,9.759941089838,22.2338596158502,"CITED2","Upreg","GO_Molecular_Function_2018","HET"
